index,profile,match_index
195,0.5034859198755294,309
196,0.48913895083144515,310
197,0.48415423922276263,311
198,0.5495143501244605,310
199,0.5388749772309559,311
200,0.5991684363942918,799
201,0.5996806100057148,800
202,0.6082676985176647,801
203,0.5749785149015857,558
204,0.5765347674804053,559
205,0.569828052838317,797
206,0.5666609093158574,798
207,0.5578625549968848,799
208,0.5555275835617911,800
209,0.5556457287562829,801
210,0.5538143168540519,802
211,0.692934950434225,331
212,0.6938052943131257,572
213,0.7030569092727907,573
214,0.6990681241344999,334
215,0.7518573088968146,335
216,0.7705649204835602,336
217,0.8062316353368355,337
218,0.8196644084241445,338
219,0.8502119151533797,339
220,0.8463684393100538,820
221,0.887932941628137,821
222,0.8839131426764816,822
223,0.8579113214899983,823
224,0.8733578563421104,704
225,0.8811833497994345,705
226,0.8776014926444053,706
227,0.8393549914088111,707
228,0.8401199400952847,708
229,0.8428442790959879,709
230,0.7421342950988781,710
231,0.7468331339734402,711
232,0.7679341936616537,712
233,0.778327623922264,713
234,0.7973812949017839,834
235,0.8168849952248939,835
236,0.8144087961080414,836
237,0.8208225217525355,837
238,0.8530980961985245,838
239,0.8808495337664053,839
240,0.924871311527772,840
241,0.9490444630133191,1
242,0.8702564436334348,2
243,0.828014353087317,3
244,0.7678024427520015,4
245,0.6822799524076821,845
246,0.6160908024680246,6
247,0.5689652517765034,367
248,0.5248230542572973,607
249,0.49890509398789556,369
250,0.43995074542009793,370
251,0.4187049881800127,371
252,0.3981123739898033,372
253,0.4111638006161873,373
254,0.40391177068968515,374
255,0.4030621320367789,375
256,0.40087380339826245,376
257,0.4087346422592167,377
258,0.42103398894185334,378
259,0.4395128344673772,379
260,0.4355289479150604,380
261,0.4669737192961909,381
262,0.4809517081749452,382
263,0.522916158770992,383
264,0.5661028998480437,384
265,0.6454626300851514,385
266,0.6895786133813305,746
267,0.6820837573104755,387
268,0.7428826293662929,388
269,0.8289826448064246,389
270,0.9026877546494306,390
271,0.9024627063766709,391
272,0.8888164372979247,392
273,0.8950511648591165,393
274,0.8491416533835003,394
275,0.9053324241935069,395
276,0.9211715659731476,396
277,0.9258545756556392,397
278,0.9330372422753551,398
279,0.9399254203883225,399
280,0.9544967696806967,400
281,0.9385397427670762,641
282,0.8628751877795215,642
283,0.8530769282420424,643
284,0.8804135489367053,644
285,0.887651886481873,645
286,0.9133844908320591,646
287,0.9042432913591487,647
288,0.8654579165035389,648
289,0.8521116800012533,649
290,0.8887990369226889,650
291,0.8760564851866878,651
292,0.8460990648372732,652
293,0.8250137730826836,653
294,0.8026564956831547,654
295,0.7822675753412709,655
296,0.825596493144606,656
297,0.8134639166656918,657
298,0.8253244054370088,418
299,0.8144015650297528,659
300,0.5925554394460807,789
301,0.5590325546415505,790
302,0.5479243696382049,791
303,0.5502160031696607,792
304,0.5518613014059399,793
305,0.5960784909052901,193
306,0.5855367560876031,194
307,0.5778256586194603,796
308,0.47181818014664306,902
309,0.46354221467197826,903
310,0.48913895083144515,196
311,0.48415423922276263,197
312,0.5696028613286994,209
313,0.5592617886438962,68
314,0.5615052789392253,69
315,0.5557503132401427,70
316,0.49674397181655583,71
317,0.4856821121150645,72
318,0.5907595286921582,73
319,0.5982635150180852,74
320,0.5699371313232491,439
321,0.6056724801176925,799
322,0.6120923530699722,800
323,0.6146408785298039,801
324,0.6215300691336831,420
325,0.6188052887792878,60
326,0.6067177047644968,61
327,0.6220270756746683,62
328,0.5670294193458868,800
329,0.5660831809432553,801
330,0.5837358810421515,567
331,0.692934950434225,211
332,0.7113997233518079,212
333,0.7031528456597792,213
334,0.6990681241344999,214
335,0.7518573088968146,215
336,0.7705649204835602,216
337,0.8062316353368355,217
338,0.8196644084241445,218
339,0.8226269281682318,699
340,0.8227813646691993,700
341,0.8296775654663785,701
342,0.8934492770000767,702
343,0.8207047838252276,703
344,0.833619831874639,704
345,0.8678891222038256,705
346,0.8733049987823758,706
347,0.8444159853237555,707
348,0.8325079578574768,708
349,0.8303044042667725,709
350,0.835894757118423,710
351,0.8007424866000233,711
352,0.7970416330245201,712
353,0.8204687139982237,713
354,0.8538215084080203,234
355,0.861231741326665,715
356,0.8853235618502688,716
357,0.9771712098410109,237
358,1.0280026139031708,238
359,1.0657342441730513,239
360,1.0987692306541936,240
361,1.0589228296151256,241
362,0.9970645100604874,242
363,0.9172917301263277,243
364,0.8278557793329615,244
365,0.7260784180263932,245
366,0.6753503954063191,246
367,0.5689652517765159,247
368,0.5265172549010068,248
369,0.49890509398789556,249
370,0.43995074542009793,250
371,0.4187049881800127,251
372,0.3981123739898033,252
373,0.4111638006161873,253
374,0.40391177068968515,254
375,0.4030621320367789,255
376,0.40087380339826245,256
377,0.4087346422592167,257
378,0.42103398894185334,258
379,0.4395128344673772,259
380,0.4355289479150604,260
381,0.4669737192961909,261
382,0.4809517081749452,262
383,0.522916158770992,263
384,0.5661028998480501,264
385,0.6454626300851349,265
386,0.6966859122688958,266
387,0.563102097515545,747
388,0.6756770152602738,748
389,0.7422700991633752,749
390,0.7326782585279151,750
391,0.8582366642008582,751
392,0.8322883712766839,752
393,0.8355657074686577,753
394,0.7993569147153213,754
395,0.7969393675338268,755
396,0.7812169910352967,756
397,0.8377386994100944,757
398,0.8136157057054103,758
399,0.8191838193530524,759
400,0.8173091780236411,760
401,0.8185129846975893,761
402,0.8037179132416509,762
403,0.8000307162747492,763
404,0.8130061802120452,764
405,0.8092939890446821,765
406,0.80587150787635,766
407,0.8071445019364913,767
408,0.7576425553095834,768
409,0.7477852544914998,769
410,0.7381200185622568,770
411,0.7614206423739318,771
412,0.7423697092184994,772
413,0.7485595227198065,773
414,0.7479590304162422,774
415,0.7277662708976873,895
416,0.7009719151873774,776
417,0.6909581462056652,897
418,0.6636207497452224,898
419,0.6836362365987131,899
420,0.5475815832422521,902
421,0.529927037132454,900
422,0.5317925001363468,901
423,0.46588196658966397,902
424,0.4411897675953033,903
425,0.5223341065790121,907
426,0.531633174629281,905
427,0.5494609696786866,443
428,0.5519805004665485,64
429,0.5730774041570366,198
430,0.596425115777581,199
431,0.615869406468474,905
432,0.6109540229350018,906
433,0.5942448250018522,73
434,0.5558394308465007,74
435,0.5843292168028423,917
436,0.5528337601028681,420
437,0.5335503664818849,781
438,0.4884257661527011,902
439,0.48504640554235423,903
440,0.5251545643083946,65
441,0.5021039371282421,566
442,0.45811865860476014,567
443,0.4595791108197184,568
444,0.5531948400446743,69
445,0.5670868773795749,570
446,0.5864398893537255,71
447,0.6058697948803112,793
448,0.5890088385661638,682
449,0.6041873654903678,683
450,0.5987951495857669,307
451,0.732146205590273,811
452,1.536784896086175,812
453,2.567218509868917,693
454,2.892385953326601,694
455,2.967759547644741,695
456,3.355788762599248,576
457,3.5592260489233314,360
458,3.4418061659682744,121
459,3.75912714055561,241
460,4.123631230004792,580
461,4.194978770104777,581
462,4.268147502393549,162
463,4.24991224360282,163
464,4.295530459241039,164
465,4.483534844380233,165
466,4.523830229229699,166
467,4.516456836562626,167
468,4.513049696082109,168
469,4.46953767038169,169
470,4.448274037324642,170
471,4.531017755178237,171
472,4.715155705220446,172
473,4.769512686665344,593
474,4.762325220915494,594
475,4.808287893432657,595
476,4.886508565249581,596
477,5.001227872535952,597
478,5.126038576803599,598
479,5.193738881122949,599
480,5.1932751554431595,721
481,4.978881335663407,722
482,4.486068955879453,3
483,3.715348905310368,602
484,3.224159082343863,603
485,3.109837655248022,604
486,2.972797193239004,605
487,2.6601275566612888,606
488,2.234055213604817,730
489,2.065258244714394,731
490,1.961711211890764,731
491,1.7955790549539457,851
492,1.6224098246938254,851
493,1.6219618077360618,852
494,1.565696400640415,853
495,1.3148415038476284,737
496,1.0906135164728725,738
497,1.075564758904458,739
498,1.1334004892630558,740
499,1.1790755531346229,259
500,1.171503319266837,859
501,1.2359741038716945,381
502,1.231929859262416,382
503,1.2333401422097432,383
504,1.218357540069475,384
505,1.2873040685434134,385
506,1.4061375848971351,386
507,1.5852933927017023,867
508,1.7599156559527365,868
509,1.9099820972831716,869
510,1.951084942964835,870
511,1.645103382804082,391
512,1.4677825412186227,872
513,1.4205693205717107,873
514,1.4107224171130046,874
515,1.3020691931364474,395
516,1.251393451890209,876
517,1.2381961766570606,397
518,1.221114720376258,878
519,1.200135935352347,879
520,1.0553154297868887,880
521,1.056354232574341,881
522,1.0435872244490902,882
523,0.9198975128823932,403
524,0.8811395556942591,404
525,0.8724318794783461,405
526,0.9281112904935971,406
527,0.921780834108494,887
528,0.9261267011608602,888
529,0.904338782170875,889
530,0.7951872937316188,890
531,0.8333700478125993,891
532,0.8207427686903105,892
533,0.8332388569855467,893
534,0.8074865910835386,894
535,0.7825416532415214,895
536,0.7844216295437821,896
537,0.7869375744886491,897
538,0.7726315044637183,58
539,0.7227852582030656,59
540,0.6016712094287099,208
541,0.5975363087111271,209
542,0.5805853598171694,210
543,0.634883696045065,666
544,0.6263552211889073,667
545,0.634485288778397,423
546,0.6144190589281835,420
547,0.6066532490465646,421
548,0.6061190713456677,422
549,0.5951911876064878,423
550,0.5964968688412378,424
551,0.5900329988695213,425
552,0.6082103509630697,426
553,0.6130843380273991,427
554,0.6153563430504415,428
555,0.6231009696274376,429
556,0.5885924311334116,199
557,0.6429046725973319,202
558,0.5749785149015857,203
559,0.5765347674804053,204
560,0.5817948041219142,205
561,0.5767064110249394,206
562,0.5748042042459469,900
563,0.5776875151520742,208
564,0.5300052487621503,61
565,0.5523871813351389,62
566,0.5021039371282421,441
567,0.4581186586047679,442
568,0.4595791108197107,443
569,0.5544825866025513,66
570,0.5576856351385548,67
571,0.5794456282727491,811
572,0.5840749520079651,812
573,0.6058046087130049,813
574,0.6280936597925445,814
575,0.6286166036780485,815
576,0.7242823654978982,816
577,0.6971684140636281,817
578,0.7141228613726238,818
579,0.7310074654744659,819
580,0.7491416337164634,820
581,0.9077532742549878,701
582,0.9519541639025715,222
583,0.9508701214930677,223
584,0.9444045933145789,104
585,0.9563742997716733,105
586,0.9448697385326961,226
587,0.9253203357287798,227
588,0.9608344298807757,108
589,0.9225127355288641,109
590,0.9207463514994629,110
591,0.9220353590388675,231
592,0.8926909895974146,112
593,0.8984790688995827,113
594,0.9141979447784642,114
595,0.8740199456291814,115
596,0.9633040543134004,236
597,0.9651238852218684,117
598,1.0012680355255763,238
599,1.0290578172420837,239
600,1.1308135975134195,120
601,1.1351560116990953,121
602,1.061600384699564,122
603,1.0119022548279253,243
604,0.8933032217029091,5
605,0.6932258838087609,6
606,0.6085309608076991,247
607,0.5248230542572973,248
608,0.5022653650917459,249
609,0.4750318148032379,250
610,0.5056760245104788,250
611,0.4673113285701299,251
612,0.4831802486187043,252
613,0.466422212681544,253
614,0.4556875488798446,254
615,0.45589416276702427,255
616,0.4565118834952135,256
617,0.4505013414884067,257
618,0.4404635516728965,738
619,0.4453641636079799,860
620,0.4882668542984909,740
621,0.5145986735971356,862
622,0.5193618997545267,742
623,0.5669619658923963,743
624,0.5913984207222934,744
625,0.6219947525049565,745
626,0.6562319732839721,746
627,0.7308237627950855,747
628,0.8020447111679103,748
629,0.8713213145809844,749
630,0.9023435295118182,750
631,0.8487248476811278,751
632,0.9110342179476989,752
633,0.9097309663061616,753
634,0.901051200127255,754
635,0.9033657087898508,755
636,0.8182449402930425,756
637,0.8336036989063186,757
638,0.8304779662290878,758
639,0.8305056667055276,759
640,0.8424831611921244,760
641,0.8286300415225596,761
642,0.8140856457336878,762
643,0.837400060889494,763
644,0.8315198463851285,764
645,0.8466131694265259,765
646,0.8431450054385288,766
647,0.8323778697654538,767
648,0.8500745227622519,768
649,0.8521116800012533,289
650,0.8887990369226889,290
651,0.8760564851866554,291
652,0.8460990648372732,292
653,0.8250137730826836,293
654,0.8026564956831547,294
655,0.7822675753412982,295
656,0.825596493144606,296
657,0.8125221479884954,777
658,0.7959124818359015,898
659,0.782269128920521,779
660,0.569553707880162,86
661,0.5961776202183333,87
662,0.5825081959281689,88
663,0.6001340226958715,444
664,0.6064321446794757,807
665,0.6086782653764197,446
666,0.60565807390003,809
667,0.611219563012142,422
668,0.5640252936342651,690
669,0.6277364078676427,424
670,0.6343034658713085,425
671,0.6111677263851536,434
672,0.6126225511925026,435
673,0.6108477871153972,436
674,0.614358433796832,63
675,0.6130838116050162,64
676,0.6024299735371967,65
677,0.6282352293913832,66
678,0.6341513432103081,67
679,0.5829288198019469,445
680,0.5809754977476829,797
681,0.5783816465092393,798
682,0.5890088385661638,448
683,0.6041873654903678,449
684,0.6013419222385123,450
685,0.6210497693822539,802
686,0.6101469148565106,438
687,0.5881465824630469,900
688,0.5837273825997193,901
689,0.5651279186621752,902
690,0.529808931961256,903
691,0.7286571506091599,331
692,0.7408516337937807,332
693,0.7788660964314936,333
694,0.8028130591872003,334
695,0.7572764969772857,335
696,0.7816758377021311,336
697,0.8205016310989147,337
698,0.8295797446484571,338
699,0.8226269281682016,339
700,0.7816523115310502,580
701,0.8296775654664085,341
702,0.8934492770000767,342
703,0.8207047838252276,343
704,0.833619831874639,344
705,0.8678891222038256,345
706,0.8733049987823758,346
707,0.8393549914088111,227
708,0.8325079578574768,348
709,0.8303044042667725,349
710,0.7421342950988781,230
711,0.7468331339734069,231
712,0.7679341936616213,232
713,0.778327623922232,233
714,0.8406816200492637,234
715,0.8424297833048524,235
716,0.8853235618502688,356
717,0.911789303877264,237
718,0.9316686236430805,238
719,0.958900342423033,239
720,1.039104468748835,240
721,1.0622757264307974,241
722,1.0099776673789165,242
723,0.8741145375811827,243
724,0.8089812141239375,244
725,0.7046847407338388,245
726,0.6604290440870035,246
727,0.6032576670953315,247
728,0.5618019533182131,248
729,0.5394670699034347,249
730,0.49865061969432267,250
731,0.48386105547935043,251
732,0.4730997993418818,252
733,0.4745396415274972,253
734,0.4650906540022628,254
735,0.4674419501906345,255
736,0.4681759754767659,256
737,0.4752075098880029,377
738,0.4404635516728965,618
739,0.47044186300268126,619
740,0.48826685429848365,620
741,0.5171136426359335,621
742,0.5193618997545267,622
743,0.5669619658924089,623
744,0.5913984207222934,624
745,0.6219947525049736,625
746,0.6562319732839721,626
747,0.563102097515545,387
748,0.6756770152602528,388
749,0.7422700991633752,389
750,0.7326782585279151,390
751,0.8487248476811278,631
752,0.8322883712766839,392
753,0.8355657074686577,393
754,0.7993569147153213,394
755,0.7969393675338268,395
756,0.7812169910352967,396
757,0.8336036989062888,637
758,0.8136157057054452,398
759,0.8191838193530524,399
760,0.8173091780236064,400
761,0.8185129846975893,401
762,0.8037179132416862,402
763,0.8000307162747492,403
764,0.8130061802120452,404
765,0.8092939890446821,405
766,0.80587150787635,406
767,0.8071445019364561,407
768,0.7576425553095458,408
769,0.7477852544914998,409
770,0.7381200185622183,410
771,0.7614206423739318,411
772,0.7423697092184994,412
773,0.7485595227197781,413
774,0.7479590304162755,414
775,0.7323834549160674,415
776,0.7009719151873774,416
777,0.7274866272105911,417
778,0.7074987132232764,418
779,0.718309757654319,419
780,0.6123682442984553,902
781,0.5188524107936417,195
782,0.552251597817539,196
783,0.5503985694182214,197
784,0.5734668141242073,440
785,0.567515811553942,441
786,0.5638879081145252,442
787,0.5632233198892357,443
788,0.5792390513594694,428
789,0.5860242103600524,443
790,0.5590325546415442,301
791,0.5479243696381983,302
792,0.5502160031696607,303
793,0.5518613014059399,304
794,0.5850677280388035,441
795,0.5807131928920316,442
796,0.5735104218289296,443
797,0.569828052838317,205
798,0.5479161603087331,309
799,0.557862554996872,207
800,0.5555275835617847,208
801,0.5556457287562766,209
802,0.5538143168540455,210
803,0.5936346779999206,86
804,0.5775408867064938,564
805,0.5764846768560288,565
806,0.5913559061306217,566
807,0.5892652505157341,567
808,0.5675377323977606,913
809,0.5793447211889773,569
810,0.5755695299704541,570
811,0.5794456282727491,571
812,0.5840749520079651,572
813,0.6058046087130401,573
814,0.6280936597925445,574
815,0.6286166036780485,575
816,0.7242823654978982,576
817,0.6971684140635974,577
818,0.7141228613726238,578
819,0.7310074654744659,579
820,0.7491416337164634,580
821,0.887932941628109,221
822,0.8839131426765098,222
823,0.8579113214899983,223
824,0.8781596956267061,224
825,0.9438014840678385,225
826,0.9376391565013305,226
827,0.9769784599319417,707
828,0.9773887580854774,708
829,0.9280373132486381,229
830,0.7926894208765587,230
831,0.7866933392174942,231
832,0.7975341409445109,232
833,0.8020496719556041,233
834,0.7973812949018151,234
835,0.8168849952249287,235
836,0.8144087961080414,236
837,0.8208225217525355,237
838,0.8530980961985245,238
839,0.8808495337663852,239
840,0.924871311527772,240
841,0.949149954945099,241
842,0.9011934889368675,242
843,0.8546347630162765,243
844,0.7874624965106856,244
845,0.6822799524076665,245
846,0.6456136714683123,246
847,0.6032868819840163,247
848,0.559654531494557,248
849,0.5612301586638534,249
850,0.5400974050230818,250
851,0.5186316592323481,251
852,0.4968945991605633,252
853,0.48962679869231734,253
854,0.4727145168107676,253
855,0.46188781234350546,255
856,0.45235770470904074,255
857,0.4442856606097757,256
858,0.41030393064462867,257
859,0.46139216891389456,618
860,0.4413538243360427,19
861,0.4853644814897815,380
862,0.5064833720331265,381
863,0.6067145963462505,263
864,0.6489059007606646,264
865,0.6952449830779109,384
866,0.7541882474728641,385
867,0.8609952165218365,386
868,0.9640736355370939,268
869,1.0248963586112059,269
870,1.0742681280001478,390
871,1.0163192570853836,271
872,0.9936086263979864,272
873,1.0198763487451916,273
874,1.0540084298697991,274
875,1.0167089068733324,35
876,1.0101094116294922,396
877,0.9326460493207431,397
878,0.9111784098680901,398
879,0.914126326051427,399
880,0.8606533745392021,400
881,0.8849759576901696,401
882,0.8945908402719477,402
883,0.8407665423960701,403
884,0.8878075352918322,404
885,0.8961162750287788,405
886,0.8953972997696207,406
887,0.8874329646332121,407
888,0.8631720714851575,48
889,0.8464654927516867,409
890,0.7951872937316188,530
891,0.8321056779871351,411
892,0.8012135499123153,412
893,0.7672811291596976,53
894,0.7648647356138003,414
895,0.7277662708976873,415
896,0.710763349217103,416
897,0.6909581462056961,417
898,0.6636207497452224,418
899,0.6836362365987131,419
900,0.529927037132454,421
901,0.5317925001363468,422
902,0.46588196658968684,423
903,0.4411897675953033,424
904,0.5391199559321559,425
905,0.531633174629281,426
906,0.5369638305733774,424
907,0.5223341065790121,425
908,0.5512149532419099,426
909,0.6150580735773526,682
910,0.6114542761085762,683
911,0.6207831526103695,429
912,0.6153885460843835,807
913,0.5675377323977606,808
914,0.5870937836610778,210
915,0.5999015892938985,810
916,0.5952136499994601,434
917,0.5843292168028423,435
918,0.5759017713248099,436
919,0.5854477331218684,437
920,0.5809041261555182,438
921,0.5798279028618086,439
922,0.5794862941222931,440
923,0.5945503943811793,441
924,0.6227240486356778,442
925,0.6269902319289158,443
926,0.6281066024244374,444
927,0.6484803159032863,559
928,0.6293615376253247,446
929,0.630008549593372,788
930,0.6295783988505768,789
